Stasjonsnr;corr-jan;corr-feb;corr-mars;corr-april;corr-mai;corr-juni;corr-juli;Max_corr;corr-mnd;corr-Rsig;roc-jan;roc-feb;roc-mars;roc-april;roc-mai;roc-juni;roc-juli;Max_roc;roc-mnd;crpss-jan;crpss-feb;crpss-mars;crpss-april;crpss-mai;crpss-juni;crpss-juli;Maxcrpss;bss-jan;bss-feb;bss-mars;bss-april;bss-mai;bss-jui;bss-juli;Max_bss;reff-jan;reff-feb;reff-mars;reff-april;reff-mai;reff-juni;reff-juli;Max_Reff;reff_mnd;csi-jan;csi-feb;csi-mars;csi-april;csi-mai;csi-juni;csi-juli;Max_csi;csi-mnd;mindex-jan;mindex-feb;mindex-mars;mindex-april;mindex-mai;mindex-juni;mindex-juli;Stasjonsnr;WSZ;WRRatio;area_total;Høyde minimum;Høyde max;Høyde hypso50;Latitude;Longitude;Regime;JANRRatio;FEBRRatio;MARSRRatio;WSZjan
311.46;0  0.278173797;0.284644356;0.366668728;4.529606e-01;0.560004191;0.823984032;0.537236723;0.82398403;6;0 0.2262173;0.7098765;0.7098765;0.72762346;0.78935185;0.83641975;0.980392157;0.000000000;0.9803922;6;0.030140119;-0.017668586;0.002765668;0.0181084839;0.095338215;0.3340759570;-0.1057086919;0.3340759570;0.011086745;1.291423e-02;0.0215338694;0.030793129;0.204469175;0.2505910165;INF;0.250591017;0.0421257532;0.012097091;0.083142733;0.147867724;0.215358031;0.675315772;-0.50127902;0.675315772;6;0.39285714;0.40000000;0.43333333;0.53846154;0.42857143;0.60000000;-1.0000000;0.60000000;6;0 137.0;106.0;78.0;47.0;17.0;1.0;1.0;311.46;0.8897063;0.09875686;394.83;472;1207;837;61.66488;12.018348;H2L1;0.006492821;0.0126099;0.04785659;0.9808841
313.10;0.322208381;0.502652066;0.637409144;6.958108e-01;0.782538876;0.209644192;0.685879459;0.78253888;5;0.2262173;0.5378289;0.6811966;0.80267857;0.83114447;0.92500000;0.699346405;0.000000000;0.9250000;5;0.040247398;0.130291848;0.205347481;0.2253394233;0.216984514;-0.8887578175;-2.0387080953;0.2253394233;-0.061816077;8.449575e-02;0.1844226580;0.173148148;0.349454520;0.0035100460;NaN;0.349454520;0.1138689716;0.261275628;0.395305864;0.378054794;0.295107541;-1.188879565;-3.76722303;0.395305864;3;0.20000000;0.30000000;0.40000000;0.39130435;0.53846154;0.00000000;-1.0000000;0.53846154;5;112.0;83.0;55.5;25.5;6.0;10.5;10.0;313.10;0.6286590;0.43196989;359.95;127;458;240;59.95464;12.187285;H2L3;0.2176234;0.2054751;0.3507057;0.8166069
42.2;-0.197144654;-0.040214901;-0.090192310;-8.873771e-02;0.046753358;0.025973166;0.022470335;0.04675336;5;0.2306199;0.5421286;0.4147727;0.30158730;0.24739583;0.24479167;0.226562500;0.251700680;0.5421286;1;-0.065455267;-0.120772825;-0.199038331;-0.4819568187;-0.550349432;-0.4758086297;-0.6138045566;-0.0654552675;-0.227814229;-3.696552e-01;-0.5070467180;-0.900225826;-1.044968985;-0.6832656298;-0.3534261868;-0.227814229;-0.0207540908;-0.055192516;-0.135121120;-0.580328863;-0.592153191;-0.409495101;-0.41258674;-0.020754091;1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;77.0;67.5;67.0;79.5;53.5;31.5;16.0;42.2;0.5292465;0.64795294;31.90;88;1152;526;59.81744;5.844408;H3L2;0.5838896;0.5443776;0.5659973;0.6505376
48.1;0.058286587;0.228179552;0.314433249;3.341421e-01;0.304231039;0.464950729;0.392067299;0.46495073;6;0.2262173;0.3632653;0.3877551;0.52244898;0.61020408;0.55102041;0.610000000;0.226415094;0.6102041;4;-0.112741167;-0.126000177;-0.147099531;-0.1565928525;-0.175902312;-0.0205491658;-0.0170194110;-0.0170194110;0.024360670;-6.613757e-03;-0.0675338036;-0.087558789;-0.078373016;0.0693644262;0.0681481481;0.069364426;-0.3269336736;-0.364745221;-0.275896115;-0.276944395;-0.336310849;-0.111778951;-0.04583507;-0.045835066;7;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;167.0;136.0;107.5;79.0;49.0;26.0;12.5;48.1;0.8626309;0.24431537;470.22;87;1651;1090;60.01389;6.548137;H1L1;0.1581705;0.1653465;0.1658574;0.9534050
48.5;0.126320309;0.254875437;0.323402071;3.345608e-01;0.343046727;0.520906822;0.627678789;0.62767879;7;0.2262173;0.5486111;0.5437500;0.60416667;0.58958333;0.61875000;0.700751880;0.805496829;0.8054968;7;-0.043460251;-0.029261171;-0.031563680;-0.0627363838;-0.084424154;0.1084733265;0.1089079939;0.1089079939;-0.025197847;7.572016e-02;0.1092434315;0.017283951;0.047894903;0.2074982631;-0.0054519981;0.207498263;-0.0757940516;-0.106617463;-0.078167874;-0.122110394;-0.172909298;0.105026557;0.34656258;0.346562582;7;0.07142857;0.22222222;0.25000000;0.34482759;0.28571429;0.27272727;0.2307692;0.34482759;4;172.5;141.5;113.5;82.5;52.5;23.0;12.0;48.5;0.9072797;0.14898256;120.50;595;1635;1232;59.96939;6.725261;H1L1;0.07399908;0.08478637;0.07540531;0.9719235
50.1;0.421815459;0.495388079;0.498573277;5.099424e-01;0.520470548;0.584386802;0.693161456;0.69316146;7;0.2262173;0.7197802;0.6923077;0.70329670;0.72321429;0.75000000;0.772727273;0.776136364;0.7761364;7;0.096310386;0.120722162;0.100628721;0.0811033153;0.093795802;0.1175141058;0.1859297868;0.1859297868;0.256927298;3.464563e-01;0.3504343850;0.362185642;0.302834934;0.2171884186;0.3486451820;0.362185642;0.1867430904;0.257841137;0.242332010;0.217208256;0.231458988;0.300004862;0.48592384;0.485923838;7;0.40540541;0.39473684;0.38888889;0.50000000;0.50000000;0.51612903;0.2142857;0.51612903;6;163.5;132.5;104.5;73.5;43.5;14.0;6.0;50.1;0.9365006;0.09155683;232.73;123;1686;1277;60.35738;6.746255;H1L1;0.03961704;0.04849537;0.0417102;0.9826762
55.4;-0.251364245;-0.222419660;-0.090855365;-3.135358e-01;-0.092567722;-0.158595569;-0.271400552;-0.09085536;3;0.2262173;0.4771825;0.4503171;0.54755435;0.20673077;0.45283019;0.575471698;0.490566038;0.5754717;6;-0.024005994;-0.010518448;-0.024017912;-0.0622073637;-0.143815336;-0.1765173598;-0.4080205484;-0.0105184482;-0.048122605;-2.436237e-02;0.0166048401;0.022247942;0.034858388;0.0233599613;0.0268874644;0.034858388;-0.0818162911;-0.113068817;-0.085301791;-0.246062282;-0.479655453;-0.488873404;-1.08851911;-0.081816291;1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;66.5;48.0;42.0;52.0;45.5;27.5;17.5;55.4;0.4234994;0.76081463;50.09;53;960;307;60.24881;5.441903;H3L3;0.7031627;0.6753724;0.6936685;0.5364397
6.10;0.057065629;0.269597799;0.373963989;5.969091e-01;0.707220268;0.157320608;0.256398279;0.70722027;5;0.2428590;0.4138889;0.5711575;0.64648438;0.77070707;0.96744186;0.000000000;0.000000000;0.9674419;5;-0.001739108;0.038214294;0.075153708;0.0875801711;-0.231612150;-1.1207778441;-1.6948686782;0.0875801711;-0.053176422;-2.548818e-04;0.0632690995;0.159120366;-0.059355104;0.0208333333;0.0204847514;0.159120366;-0.0471215094;0.045390449;0.062356320;0.124044237;-0.343838848;-2.884175469;-4.42061099;0.124044237;4;0.08333333;0.22727273;0.23809524;0.40000000;0.45454545;-1.00000000;-1.0000000;0.45454545;5;110.5;81.5;53.5;24.5;8.0;28.5;15.5;6.10;0.6449042;0.39363495;7.3;165;435;300;59.98723;10.800658;H2L3;0.1703863;0.1604468;0.2496156;0.8363202
62.10;0.173053216;0.188687125;0.219034448;2.511812e-01;0.316522999;0.435685121;0.563965300;0.56396530;7;0.2329198;0.4605263;0.4501880;0.46240602;0.43796992;0.50000000;0.577380952;0.400000000;0.5773810;6;0.004532621;-0.065798656;-0.113816385;-0.1511043029;-0.144219049;-0.5381819986;-0.4944392621;0.0045326214;0.003082468;-1.074534e-01;-0.1880494016;-0.250431306;-0.192995728;-0.1029336202;-0.0404309939;0.003082468;-0.0741617616;-0.383956281;-0.379734112;-0.466427537;-0.451879927;-1.363490053;-1.27250337;-0.074161762;1;0.00000000;0.06666667;0.06250000;0.05263158;0.05555556;0.07692308;0.0000000;0.07692308;6;163.0;132.0;104.0;73.0;43.0;14.5;10.5;62.10;0.8302427;0.27402816;158.28;229;1431;975;60.79921;6.501574;H1L1;0.1861343;0.180786;0.1779541;0.9235364
62.5;0.101870589;0.209758482;0.381489932;4.769299e-01;0.441661394;0.671990721;0.708369938;0.70836994;7;0.2262173;0.5014430;0.5101010;0.60028860;0.68970588;0.66617647;0.862579281;1.000000000;1.0000000;7;-0.030024698;-0.091596063;-0.041310165;-0.0251488551;-0.115459595;-0.2149287587;-0.6105461443;-0.0251488551;-0.035647480;-1.131687e-01;-0.1148255037;-0.002205882;-0.115686275;0.2385728983;0.2927862503;0.292786250;-0.0725473284;-0.258066366;-0.082830371;-0.049078725;-0.234366810;-0.294798988;-1.19007610;-0.049078725;4;0.08695652;0.12500000;0.16000000;0.23076923;0.26923077;0.33333333;0.5000000;0.50000000;7;152.5;121.5;93.5;63.0;34.0;12.5;8.0;62.5;0.7923372;0.33724108;1092.04;47;1602;867;60.62868;6.292537;H1L1;0.2439134;0.2419398;0.2487109;0.8996416
72.5;0.432616327;0.349953856;0.426460695;4.132674e-01;0.399890783;0.471718373;0.558022391;0.55802239;7;0.2283868;0.7033046;0.7169540;0.72054598;0.73706897;0.72054598;0.708689459;0.759290541;0.7592905;7;0.123152030;0.062007557;0.077035222;0.0165764230;-0.037348880;-0.0056663417;-0.0610067664;0.1231520305;0.184938362;1.637659e-01;0.1549959458;0.103232409;0.099677721;0.1757792003;-0.2976692551;0.184938362;0.1913576105;0.023216397;0.100405187;0.007151384;-0.122943702;0.004037371;-0.07719279;0.191357611;1;0.50000000;0.57894737;0.64864865;0.62162162;0.62162162;0.58823529;0.3846154;0.64864865;3;170.0;139.0;111.0;80.0;50.0;22.0;11.0;72.5;0.9358876;0.13182612;268.16;16;1761;1273;60.84999;7.114255;H1L1;0.07337637;0.08230108;0.07864638;0.9808841
73.27;0.114343118;0.020544593;0.065513079;1.611498e-01;0.109526646;0.395806968;0.459285778;0.45928578;7;0.2708642;0.5374332;0.4866310;0.51336898;0.58556150;0.59759358;0.690934066;0.614285714;0.6909341;6;-0.002261697;-0.139770264;-0.137444526;-0.1085243539;-0.160403938;0.0245956057;-0.1484625988;0.0245956057;0.078121959;1.094802e-01;0.1299958688;0.177830417;0.137064752;0.1546537278;-0.0608714501;0.177830417;-0.0348213757;-0.334900567;-0.382022295;-0.309268884;-0.376496268;-0.037578031;-0.46778444;-0.034821376;1;0.37037037;0.32142857;0.28571429;0.33333333;0.38461538;0.45454545;0.0000000;0.45454545;6;157.0;126.0;98.0;67.0;37.0;12.0;4.0;73.27;0.9661303;0.02899849;30.32;6;1808;1349;61.17078;8.101555;H1L1;0.002891702;0.009706509;0.01630671;0.9940263
75.23;0.201904206;0.307089989;0.291875168;3.991165e-01;0.452478318;0.517949714;0.526398934;0.52639893;7;0.2352899;0.5679117;0.6689304;0.63921902;0.73174873;0.75328947;0.771159875;0.844444444;0.8444444;7;-0.011286120;-0.024430911;-0.068147665;0.0093932092;0.004610738;-0.2842254512;-2.5042119235;0.0093932092;0.030005253;1.038049e-01;0.0827648061;0.168479156;0.207649337;0.2177168668;0.1085324076;0.217716867;-0.0192739635;-0.059877801;-0.181905077;-0.030673812;0.055336891;-0.522051690;-5.87963606;0.055336891;5;0.57446809;0.60465116;0.63414634;0.65116279;0.65116279;0.54838710;0.3750000;0.65116279;4;155.0;124.0;95.5;64.5;35.0;11.0;8.0;75.23;0.9179055;0.13071605;45.92;17;1467;1148;61.34702;7.398218;H1L1;0.0558261;0.08013765;0.09681716;0.9749104
76.5;-0.198469145;-0.138823889;-0.191831555;-6.743621e-02;-0.056543330;-0.045936195;0.106285199;0.10628520;7;0.2283868;0.4875000;0.3038462;0.32980769;0.38365385;0.39230769;0.484615385;0.509146341;0.5091463;7;-0.034386631;-0.042826048;-0.054677665;-0.0538240050;-0.053392912;-0.0432482102;-0.0242152923;-0.0242152923;-0.046113275;-9.966556e-02;-0.1223138238;-0.119837100;-0.117360375;-0.1199746954;-0.0906302418;-0.046113275;-0.1148325258;-0.144367935;-0.154781337;-0.101333370;-0.100172848;-0.147079160;-0.07258265;-0.072582651;7;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.06666667;0.1666667;0.16666667;7;202.0;171.0;142.0;111.0;81.0;50.0;21.0;76.5;0.9576501;0.07795431;65.29;285;1946;1546;61.66655;7.241906;H2L1;0.04193;0.05231876;0.05829007;0.9880526
77.3;-0.037596236;0.040847526;0.077757135;1.575888e-01;0.098093730;0.265006064;0.321880186;0.32188019;7;0.2283868;0.2727273;0.3143939;0.40530303;0.41805556;0.41805556;0.329166667;0.210784314;0.4180556;4;-0.170809837;-0.312742340;-0.404109567;-0.4213005059;-0.504701663;-0.7476589259;-1.3968663066;-0.1708098374;-0.104894197;-1.260063e-01;-0.1994072163;-0.210273756;-0.248099662;-0.0349614558;-0.1278497611;-0.034961456;-0.4826130688;-0.957842357;-0.964372798;-0.913711142;-1.024701170;-1.333625240;-3.41920716;-0.482613069;1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;160.0;129.0;101.0;70.0;40.0;16.0;11.0;77.3;0.8624266;0.21034022;110.93;395;1600;1000;61.29784;7.006808;H1L1;0.1210685;0.1399417;0.1545918;0.9384707
78.8;-0.143235039;-0.124535376;-0.155189572;-7.580782e-02;-0.029799803;0.012135626;0.129528730;0.12952873;7;0.2377338;0.3513514;0.3565489;0.31392931;0.39293139;0.38669439;0.389812890;0.425438596;0.4254386;7;-0.262404894;-0.309951522;-0.361282716;-0.3656246771;-0.361596345;-0.3761502192;-0.4374260026;-0.2624048939;-0.016799424;-2.959229e-02;-0.0830542381;-0.100758791;-0.150012276;-0.1528856374;-0.1640590483;-0.016799424;-0.3109162690;-0.477523889;-0.664555550;-0.808110390;-0.728943772;-0.746559399;-1.02637957;-0.310916269;1;0.03846154;0.11538462;0.13333333;0.18750000;0.20000000;0.15625000;0.1600000;0.20000000;5;193.0;162.0;134.0;103.0;73.0;43.0;17.5;78.8;0.8824521;0.24225596;40.42;40;1731;1224;61.44870;6.742684;H2L1;0.175908;0.1829335;0.2060319;0.9498208
79.3;0.050405751;0.122975774;0.227830584;2.358861e-01;0.319807303;0.613948357;0.621540076;0.62154008;7;0.2959907;0.6022727;0.5410628;0.59375000;0.57291667;0.57142857;0.766666667;0.967741935;0.9677419;7;-0.043087876;0.001704518;0.023177593;0.0272590718;-0.036946509;-0.1148649227;-0.0614397899;0.0272590718;0.002483845;4.104811e-02;-0.0358470788;0.112165015;-0.144984361;-0.2810088144;-0.4101948664;0.112165015;-0.0283218233;0.029500524;0.075200442;0.060380984;0.083433679;0.127385127;0.31485963;0.314859626;7;0.00000000;0.00000000;0.00000000;0.00000000;0.11111111;0.25000000;0.0000000;0.25000000;6;140.5;111.5;83.5;55.5;28.5;14.0;15.0;79.3;0.7867178;0.32886730;30.00;289;1346;820;61.15987;6.278385;H2L1;0.2324463;0.2402629;0.2376197;0.8841099
8.2;-0.070998374;0.011239417;0.084327586;5.267439e-02;0.255697029;0.140170992;0.333335411;0.33333541;7;0.2428590;0.3779070;0.3430233;0.29069767;0.27272727;0.19318182;0.000000000;0.923913043;0.9239130;7;-0.045397031;-0.043185316;-0.043619398;-0.1961543891;-0.129265335;-0.1161692638;-0.3175069991;-0.0431853161;-0.141692988;-1.274590e-01;-0.1439444714;-0.410704226;-0.526414881;-0.0030550232;0.0159108640;0.015910864;-0.0905970500;-0.109005858;-0.147589810;-0.443254757;-0.371309210;-0.272209943;-0.49052106;-0.090597050;1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;121.0;90.0;62.0;31.0;8.0;29.0;13.0;8.2;0.6532822;0.35989546;190.19;5;680;341;59.89339;10.508387;H2L1;0.1442229;0.1370692;0.2293057;0.8500597
8.6;-0.156144402;0.007235112;0.134804291;1.918193e-01;0.138763900;0.007644278;0.172820075;0.19181929;4;0.2672670;0.3680556;0.4909910;0.59459459;0.47747748;0.25225225;0.333333333;0.500000000;0.5945946;3;-0.049266284;-0.125104485;-0.094315979;-0.2437873933;-0.739387683;-1.3536309807;-1.6273803916;-0.0492662842;0.027336384;-6.190210e-02;-0.0644402618;-0.187460081;-0.563975725;-0.0066047357;-0.0262515263;0.027336384;-0.2133742856;-0.450327305;-0.464032552;-0.789822409;-1.954887973;-2.676599644;-3.10530272;-0.213374286;1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;115.0;85.0;57.5;26.5;15.5;29.0;12.5;8.6;0.6155811;0.42868790;6.23;102;420;240;59.94379;10.566348;H2L2;0.1940081;0.1843661;0.2987233;0.8201912
82.4;-0.475588385;-0.057461595;0.100755898;3.287205e-01;0.020470114;0.069264806;0.088654461;0.32872051;4;0.2262173;0.3329545;0.3029891;0.08367347;0.31372549;0.02830189;0.009433962;0.207547170;0.3329545;1;-0.020328913;-0.118481870;-0.232617798;-0.3539369381;-0.540653736;-0.7165711233;-1.3566015425;-0.0203289133;-0.017262573;-2.223441e-03;-0.0455246914;0.027777778;-0.097134871;-0.0475192173;0.0076869322;0.027777778;-0.1078301561;-0.477701585;-0.735305579;-0.689186268;-1.227450985;-1.505857234;-2.81265687;-0.107830156;1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;75.0;64.5;53.5;37.5;25.5;26.0;18.5;82.4;0.5205619;0.66939748;218.96;45;904;464;61.25290;5.385350;H3L3;0.6093436;0.5813849;0.6043803;0.6266428
83.2;0.216293087;0.468064010;0.516920051;6.098768e-01;0.626066753;0.673853963;0.773576806;0.77357681;7;0.2262173;0.4324324;0.6184420;0.64626391;0.74588816;0.77631579;0.756944444;0.997959184;0.9979592;7;-0.072115873;-0.052806544;-0.024399302;0.0232474306;0.023546720;-0.0549367507;-0.1304002620;0.0235467200;-0.094179894;-5.792258e-03;-0.0370927318;0.105224051;0.198388203;0.1133586578;0.4049886621;0.404988662;-0.3041819251;-0.320542223;-0.163556676;0.025129321;-0.054044054;-0.171289778;-0.29444069;0.025129321;4;0.00000000;0.17647059;0.05882353;0.18750000;0.17647059;0.21428571;0.0000000;0.21428571;6;158.0;127.0;99.0;68.5;38.5;15.0;12.0;83.2;0.7767050;0.36451355;508.13;143;1635;842;61.33306;5.886256;H1L1;0.2799855;0.2800664;0.2910233;0.8739546
84.11;-0.300832467;0.054424838;0.233089499;2.941414e-01;0.132769558;0.129804701;0.292346839;0.29414142;4;0.2306199;0.2893617;0.3600000;0.82352941;0.00000000;0.00000000;0.000000000;0.000000000;0.8235294;3;-0.020585540;-0.085385395;-0.188107866;-0.1934452801;-0.294636112;-0.3079904394;-0.6632437305;-0.0205855400;0.008051344;2.204945e-02;0.0075690774;-0.024668605;-0.062424892;-0.0193954675;-0.0074739377;0.022049448;-0.1068519815;-0.293222749;-0.623468376;-0.577062436;-0.884141295;-0.630361080;-1.99417377;-0.106851981;1;0.00000000;0.00000000;0.00000000;-1.00000000;-1.00000000;-1.00000000;-1.0000000;0.00000000;1;120.0;111.0;84.0;58.5;36.0;22.0;17.0;84.11;0.6616603;0.50325141;234.13;20;1469;627;61.53279;5.752138;H2L1;0.4318848;0.4163723;0.4366777;0.7682198
86.12;-0.014315503;0.251323682;0.217231344;2.117718e-01;0.169129762;0.138654365;0.061411484;0.25132368;2;0.2913160;0.4677419;0.7096774;0.76612903;0.75806452;0.70967742;0.741935484;0.000000000;0.7661290;3;-0.016081244;0.032721498;-0.002649982;-0.0254122734;-0.028709196;-0.0376072727;-0.1882763385;0.0327214979;0.001716293;1.105342e-02;-0.0163880922;-0.093013918;-0.122264184;-0.0797984313;-0.1197102148;0.011053422;-0.0263375838;-0.008009387;-0.061823485;-0.027404007;-0.074678266;-0.096179089;-0.42553783;-0.008009387;2;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;-1.0000000;0.00000000;1;182.0;151.0;122.0;94.0;64.0;35.0;12.0;86.12;0.7957088;0.29970389;23.76;291;1465;1045;61.81564;5.935550;H1L1;0.2366281;0.2283094;0.2294993;0.8733572
87.10;0.070840947;0.175265415;0.199589044;3.397182e-01;0.381790374;0.355108046;0.341303315;0.38179037;5;0.2512085;0.5478395;0.5524691;0.63117284;0.66216216;0.70270270;0.647435897;0.597500000;0.7027027;5;-0.086784143;-0.124152531;-0.119560792;-0.0683811520;-0.061219061;0.0089940816;-0.0778014924;0.0089940816;0.034817833;3.997039e-02;0.0320288354;0.041414073;0.057557807;0.0647513740;0.0324977651;0.064751374;-0.4206401126;-0.566488329;-0.609816052;-0.433208980;-0.459845602;-0.266814773;-0.49412751;-0.266814773;6;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;162.0;133.0;105.0;74.0;44.0;29.0;15.0;87.10;0.8563985;0.23901488;217.12;138;1823;1045;61.71860;6.520636;H1L1;0.1665899;0.1795082;0.1948522;0.9324970
88.4;0.011324501;0.053337112;0.001314236;5.937915e-02;0.121932554;0.131878747;0.244026377;0.24402638;7;0.2262173;0.5180921;0.4893092;0.43914474;0.45888158;0.46957237;0.469572368;0.475213675;0.5180921;1;-0.008744780;-0.041007276;-0.096466876;-0.1265554126;-0.122835904;-0.1309994392;-0.0820887006;-0.0087447797;-0.026381540;-6.158142e-02;-0.0797325103;-0.046112581;-0.002755732;0.0138888889;0.0749669312;0.074966931;-0.0776677521;-0.089443083;-0.202913036;-0.206918733;-0.168219145;-0.180353524;-0.15248463;-0.077667752;1;0.00000000;0.12500000;0.12000000;0.19230769;0.16000000;0.16000000;0.1904762;0.19230769;4;193.0;162.0;134.0;103.0;73.0;42.0;18.0;88.4;0.9068710;0.18299944;234.88;52;2071;1337;61.85869;6.889670;H2L1;0.1324719;0.1404373;0.1634437;0.9653524
91.2;-0.157734249;0.190177166;0.099890380;1.657634e-01;0.404251623;-0.533081096;0.128283887;0.40425162;5;0.2262173;0.4444444;0.6346939;0.68750000;0.00000000;0.00000000;0.000000000;0.000000000;0.6875000;3;-0.102719605;-0.156845738;-0.214165741;-0.0823471147;-0.061365840;-0.2579031822;-0.4093646946;-0.0613658405;0.018518519;4.640967e-02;0.0398860399;INF;INF;NaN;NaN;0.046409675;-0.3827863800;-0.417948922;-0.667512026;-0.292155302;-0.365781483;-0.955868252;-1.26715522;-0.292155302;4;0.00000000;0.00000000;0.00000000;-1.00000000;-1.00000000;-1.00000000;-1.0000000;0.00000000;1;47.0;35.0;42.5;28.0;49.5;27.0;17.0;91.2;0.3106003;0.76958434;25.72;47;527;252;62.16243;5.166490;H3L3;0.7362535;0.6898807;0.7166697;0.4139785
97.1;-0.030429164;0.100114522;0.080429924;3.461003e-01;0.496499935;0.302184589;0.284724620;0.49649994;5;0.2262173;0.4620061;0.4175000;0.39500000;0.51500000;0.79326923;0.317307692;0.000000000;0.7932692;5;-0.084502621;-0.231277100;-0.388724782;-0.5809063719;-0.847257423;-1.3021105313;-2.2845642215;-0.0845026212;-0.038115530;-4.372428e-02;-0.0868629313;-0.058100384;0.103246456;-0.0154320988;-0.0007262164;0.103246456;-0.2189558500;-0.756999106;-1.064640278;-1.209413215;-1.975079252;-3.307896110;-7.40826518;-0.218955850;1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.0000000;0.00000000;1;123.0;104.0;91.0;67.0;39.5;18.0;12.5;97.1;0.6321328;0.41599088;88.95;1;1581;591;62.33250;6.592888;H1L1;0.3595503;0.3422121;0.3731067;0.7353644
98.4;0.046386938;0.284796368;0.344065065;5.162112e-01;0.559066529;0.588046411;0.636657448;0.63665745;7;0.2262173;0.5106383;0.5942249;0.64741641;0.79861111;0.80034722;0.803819444;0.886792453;0.8867925;7;-0.019205625;-0.007012693;-0.021380698;0.0629113641;0.095792776;0.2284600036;0.1749314957;0.2284600036;-0.040852666;-4.145709e-02;0.0293294668;0.121438746;0.178492976;0.2493375729;-0.0343352471;0.249337573;-0.1149834207;-0.131060947;-0.176057504;0.050399368;0.097480391;0.276294784;0.36256698;0.362566978;7;0.00000000;0.00000000;0.00000000;0.00000000;0.25000000;0.14285714;0.0000000;0.25000000;5;159.0;128.0;100.0;69.0;39.0;14.5;11.5;98.4;0.8344317;0.21416919;138.78;147;1848;982;62.06818;6.931252;H1L1;0.1498896;0.1592491;0.1762321;0.9157706
